Id Label Weight
马上坡 马上坡 1
马如风 马如风 1
云散 云散 1
东零西 东零西 1
折戟 折戟 1
左冲右 左冲右 1
史进九纹 史进九纹 1
李明挺 李明挺 1
那枝戟 那枝戟 2
李明见 李明见 1
李明闪 李明闪 1
天晓脱 天晓脱 1
鲍旭仗 鲍旭仗 2
周信见 周信见 1
马少 马少 1
仁有德 仁有德 1
解其 解其 1
恩光 恩光 2
马草 马草 1
洪波 洪波 1
迎雪浪 迎雪浪 1
秦明性 秦明性 1
董一撞 董一撞 2
李应俊 李应俊 1
雷横猛 雷横猛 1
施谋 施谋 1
伏智 伏智 1
童贯之 童贯之 1
胡奏 胡奏 1
侍班阁 侍班阁 1
于玉阶 于玉阶 1
蔡京奏 蔡京奏 2
泰乙宫 泰乙宫 2
任卿 任卿 1
从卿 从卿 1
克期 克期 1
王焕 王焕 18
王文德 王文德 15
梅展 梅展 11
杨温 杨温 7
韩存保 韩存保 30
李从吉 李从吉 6
项元镇 项元镇 12
荆忠 荆忠 6
许大 许大 1
官唤 官唤 1
刘梦龙 刘梦龙 18
牛邦喜 牛邦喜 8
党世英 党世英 4
党世雄 党世雄 10
怀柔 怀柔 2
韩侯临 韩侯临 1
董平勒 董平勒 1
须曾闻 须曾闻 1
幸精强 幸精强 1
诸路军 诸路军 2
王焕声 王焕声 1
宋江马 宋江马 3
孙策 孙策 1
布领 布领 1
徐某 徐某 1
吴之才 吴之才 1
安仁 安仁 1
闻焕章 闻焕章 13
齐臻臻 齐臻臻 1
盘双凤 盘双凤 1
马时 马时 1
马嘶人 马嘶人 1
碧溪 碧溪 1
韩存英 韩存英 1
梅展大怒 梅展大怒 1
解其索 解其索 1
宋江设 宋江设 1
韩忠彦 韩忠彦 2
郑名居忠 郑名居忠 1
居忠 居忠 1
嘉言 嘉言 1
蔡京方 蔡京方 1
仁村 仁村 1
路统军 路统军 1
红甲军 红甲军 1
黑甲军 黑甲军 1
满天飞 满天飞 1
芦林 芦林 3
周幽王 周幽王 1
有若夏 有若夏 1
周郎 周郎 1
弓矢 弓矢 2
王名瑾 王名瑾 1
王瑾 王瑾 3
王言 王言 1
宋江传 宋江传 1
吴用分 吴用分 2
仁存 仁存 1
蒙恩泽 蒙恩泽 2
承恩 承恩 5
国之恒 国之恒 1
汝怀 汝怀 1
雷霆 雷霆 1
吴用正 吴用正 1
西有 西有 1
宋江全 宋江全 2
龙颜不悦 龙颜不悦 1
于御营 于御营 1
龙猛 龙猛 2
卫亲军 卫亲军 2
丘岳 丘岳 30
周昂 周昂 20
周昂二 周昂二 3
凤翅照 凤翅照 1
红锦套 红锦套 1
紫檀 紫檀 1
阙霜锋 阙霜锋 1
那丘岳 那丘岳 1
撒青缨 撒青缨 1
飞双凤 飞双凤 1
宜虎体 宜虎体 1
紫综 紫综 1
唐猊 唐猊 1
叶名春 叶名春 1
叶春 叶春 10
伏弩 伏弩 1
亦立弩 亦立弩 1
丘名岳 丘名岳 1
周名昂 周名昂 1
张二 张二 3
孙二人 孙二人 1
周昂引 周昂引 1
司宰 司宰 1
太尉行 太尉行 1
洪福 洪福 3
史王瑾 史王瑾 2
波如蛟 波如蛟 1
雁翅齐 雁翅齐 1
金鼓喧阗 金鼓喧阗 1
梅展见 梅展见 1
薛永将梅 薛永将梅 1
宋江掌 宋江掌 2
诸将军 诸将军 4
宋江纳 宋江纳 1
解献丘 解献丘 1
解献叶 解献叶 1
慈悯 慈悯 1
高某 高某 2
天禄 天禄 1
信高某 信高某 1
侯门 侯门 1
圣君贤相 圣君贤相 1
闻者 闻者 1
秋风 秋风 1
谈柄 谈柄 1
吉之兆 吉之兆 2
那监门 那监门 1
桂宫仙 桂宫仙 1
凤眼 凤眼 1
帕子放 帕子放 1
巧言 巧言 2
明言 明言 1
白俊 白俊 1
买笑迎欢 买笑迎欢 1
凤箫 凤箫 1
玉箫吹 玉箫吹 1
燕青亦 燕青亦 1
黄莺 黄莺 1
余韵 余韵 1
李妈 李妈 1
燕青听 燕青听 1
达天颜 达天颜 1
花香 花香 3
颜大喜 颜大喜 3
王圣鉴 王圣鉴 2
燕青纳 燕青纳 2
听艳曲 听艳曲 1
木兰花 木兰花 2
燕青奏 燕青奏 4
玉宝天 玉宝天 1
神霄玉 神霄玉 1
招谕 招谕 1
侍生 侍生 1
相钧 相钧 1
立功 立功 3
幸垂昭 幸垂昭 1
若得恩 若得恩 1
那小虞 那小虞 1
索来漾 索来漾 1
花柳 花柳 1
曲中逢 曲中逢 1
玉章 玉章 1
环珮列 环珮列 1
映瑶 映瑶 1
空贝阙 空贝阙 1
柳绿连青 柳绿连青 1
班齐 班齐 1
寇兵 寇兵 1
辟易 辟易 1
王师 王师 1
闻宋江 闻宋江 3
修丹诏 修丹诏 1
红锦 红锦 3
绿锦 绿锦 3
丹禁里 丹禁里 1
明光 明光 1
宣帝泽 宣帝泽 1
红绿锦 红绿锦 7
陈设 陈设 2
子悉 子悉 1
蒙天恩 蒙天恩 1
龙亭 龙亭 4
裴宣喝 裴宣喝 1
博施济众 博施济众 1
蒙庇 蒙庇 1
咸知 咸知 1
金锤 金锤 1
元景奏 元景奏 1
宿某 宿某 2
元景 元景 1
相留恩 相留恩 1
上献 上献 3
天颜 天颜 2
金欲 金欲 1
纳于库 纳于库 1
仁达仁 仁达仁 1
洪恩 洪恩 1
幸蒙 幸蒙 2
仁厚 仁厚 2
惠然 惠然 1
国良臣 国良臣 1
晓日初 晓日初 1
南薰 南薰 1
齐肩 齐肩 3
左朝孙 左朝孙 1
樊瑞仗 樊瑞仗 1
吕方持 吕方持 1
乌帽儒 乌帽儒 1
诸阮内 诸阮内 1
阮二为 阮二为 1
列童威 列童威 1
紫髯 紫髯 1
轩帝 轩帝 1
龙颜 龙颜 3
大悦 大悦 1
官传旨 官传旨 1
天巾帻 天巾帻 1
上玉 上玉 1
车驾 车驾 5
龙楼凤阙 龙楼凤阙 1
丹青 丹青 1
黄阁 黄阁 1
玉烛 玉烛 1
单龙 单龙 1
侍朝勋 侍朝勋 1
楚楚 楚楚 2
红云捧 红云捧 1
司郎官 司郎官 1
门启 门启 1
光禄 光禄 1
盘龙 盘龙 3
紫翠 紫翠 1
满庭 满庭 1
赤瑛 赤瑛 1
汤洁 汤洁 1
黄羊 黄羊 1
宝瓶 宝瓶 1
玉沼 玉沼 1
内芳兰 内芳兰 1
胡麻 胡麻 1
黄橙 黄橙 1
雪藕冰 雪藕冰 1
甘甜 甘甜 1
诸郡 诸郡 1
陈三献 陈三献 1
司凤鸾 司凤鸾 1
罗巾 罗巾 1
王侯 王侯 1
玄宗 玄宗 1
广寒殿 广寒殿 1
狄青夜 狄青夜 1
养其性 养其性 1
贺圣朝 贺圣朝 1
柳青娘 柳青娘 1
淳正 淳正 1
宋皇 宋皇 1
凤阙新 凤阙新 1
佩韦 佩韦 1
司引 司引 1
宋江营 宋江营 2
国之臣 国之臣 1
大鹏 大鹏 2
伏北溟 伏北溟 1
蓬蒿 蓬蒿 1
施仁聚 施仁聚 1
伍太 伍太 1
朱鹭 朱鹭 1
紫泥锦 紫泥锦 1
绮仍 绮仍 1
真嘉会 真嘉会 1
尉高俅 尉高俅 3
童贯启 童贯启 1
国兴兵 国兴兵 1
汤有 汤有 1
伊尹 伊尹 1
任贤 任贤 1
斯大才 斯大才 1
恩同父母 恩同父母 1
孤忠达 孤忠达 1
马步水 马步水 2
钱马 钱马 1
武英殿 武英殿 1
颜欣悦 颜欣悦 1
苟延微 苟延微 1
毋得克 毋得克 1
连更晓夜 连更晓夜 2
龙骧 龙骧 1
玄甲 玄甲 2
方保 方保 1
宋江令 宋江令 3
申呈中 申呈中 1
燕青潜 燕青潜 1
龙楼振 龙楼振 1
宜先趱 宜先趱 1
侍郎 侍郎 67
楚明玉 楚明玉 13
曹明济 曹明济 10
宝狮蛮 宝狮蛮 2
索超四 索超四 1
盖伏 盖伏 1
成大功 成大功 3
望檀州 望檀州 1
大辽郎 大辽郎 3
耶律国珍 耶律国珍 7
宋兵 宋兵 63
那耶律 那耶律 4
宝冠 宝冠 2
戴青 戴青 1
康引 康引 1
鲍旭引 鲍旭引 2
紫塞风 紫塞风 1
秋毫 秋毫 1
申呈宿 申呈宿 1
郭远远 郭远远 1
康正 康正 1
耶律得 耶律得 17
耶律大 耶律大 1
何策 何策 1
马荡 马荡 1
弓攒 弓攒 1
沙柳 沙柳 3
养大能 养大能 1
胡笳 胡笳 3
那御弟 那御弟 5
铁缦笠 铁缦笠 1
宝圆镜 宝圆镜 1
耶律宗云 耶律宗云 3
耶律宗霖 耶律宗霖 5
耶律宗 耶律宗 4
马背 马背 1
邹润扶 邹润扶 1
金早 金早 1
天骄 天骄 1
胡兵 胡兵 1
樊端 樊端 1
陈润 陈润 1
宝密圣 宝密圣 7
若入 若入 1
宝严寺 宝严寺 5
大雄宝殿 大雄宝殿 1
宋江合 宋江合 1
徐宁挺 徐宁挺 1
连赢 连赢 1
宣至殿 宣至殿 1
褚坚 褚坚 26
郎主休 郎主休 1
欧阳侍郎 欧阳侍郎 32
吕望 吕望 1
宋帝兴 宋帝兴 1
郎主 郎主 6
郎主若 郎主若 1
封宋江 封宋江 1
大将军 大将军 15
金一提 金一提 1
都统军 都统军 5
颜之言 颜之言 1
颜光 颜光 2
颜统军 颜统军 47
亦堪奇 亦堪奇 1
上达钧 上达钧 1
闻将军 闻将军 4
欧某 欧某 2
盛德 盛德 2
宋天子 宋天子 4
官小职 官小职 1
金帛重 金帛重 1
若背正 若背正 1
晓色 晓色 1
映晴霞 映晴霞 1
中漱玉 中漱玉 1
紫藤 紫藤 1
丹桂 丹桂 1
苍猿 苍猿 1
呼群 呼群 1
里鹤轩 里鹤轩 1
雪洞 雪洞 1
江乃 江乃 1
天垂 天垂 1
吴头楚尾 吴头楚尾 1
官禄 官禄 1
金诺 金诺 1
紫虚仙 紫虚仙 1
玄语 玄语 2
楚尾吴 楚尾吴 1
慕公之德 慕公之德 1
若引兵 若引兵 1
康里 康里 3
金福 金福 2
叶清 叶清 2
慕爱 慕爱 1
汝可回 汝可回 1
穆弘四 穆弘四 1
列宿 列宿 1
宋江知 宋江知 3
贺统军 贺统军 34
莫逞 莫逞 1
谢玄真 谢玄真 1
赵括 赵括 2
沙上雁 沙上雁 1
贺名 贺名 1
贺重宝 贺重宝 2
贺拆 贺拆 1
贺云 贺云 4
绿云根 绿云根 1
关胜骤 关胜骤 1
扬威耀武 扬威耀武 1
权歇一宵 权歇一宵 1
宋江驱 宋江驱 2
刘二 刘二 3
刘三 刘三 2
刘一 刘一 1
柏树 柏树 1
马军先 马军先 1
明朗朗 明朗朗 1
解甲 解甲 1
太真胥 太真胥 1
李金吴 李金吴 1
左执金吾 左执金吾 1
李金吾 李金吾 15
金吾 金吾 2
金鼓振 金鼓振 1
宋万挺 宋万挺 1
太真 太真 7
胡雏 胡雏 1
左丞相 左丞相 9
颜光奏 颜光奏 1
任臣 任臣 1
颜延寿 颜延寿 5
颜小将军 颜小将军 15
黄髯番 黄髯番 1
胡破虏 胡破虏 1
那兀颜 那兀颜 4
延寿 延寿 3
玄妙 玄妙 3
宋兵果 宋兵果 1
左悬 左悬 2
武侯 武侯 2
小阵 小阵 2
真堪奇 真堪奇 1
连枝山 连枝山 1
塞满 塞满 1
寇二 寇二 3
太阴星 太阴星 2
计都星 计都星 3
利可安 利可安 3
文荣 文荣 2
孙忠 孙忠 1
亢金龙 亢金龙 2
张起 张起 2
刘仁 刘仁 1
房日兔 房日兔 1
谢武 谢武 1
贾茂 贾茂 1
萧大观 萧大观 2
牛金牛 牛金牛 2
薛雄 薛雄 2
俞得成 俞得成 1
徐威 徐威 1
危月燕 危月燕 1
李益 李益 1
祖兴 祖兴 1
娄金狗 娄金狗 2
高彪 高彪 2
潘异 潘异 1
周豹 周豹 1
童里合 童里合 1
鬼金羊 鬼金羊 2
王景 王景 1
卞君保 卞君保 1
张月鹿 张月鹿 1
李复 李复 1
狄圣 狄圣 2
班古儿 班古儿 1
洪福齐天 洪福齐天 5
国兀颜 国兀颜 1
秋尽冬 秋尽冬 1
龙鳞傲 龙鳞傲 1
史进听 史进听 1
那孙立 那孙立 1
寇将军 寇将军 3
望孙立 望孙立 2
马收勒 马收勒 1
天灵骨 天灵骨 1
饶君 饶君 2
梦授玄 梦授玄 1
金戈 金戈 2
香飘宴 香飘宴 1
海青 海青 1
古之 古之 1
斯为美 斯为美 1
谢玄 谢玄 1
居右 居右 1
左设 左设 1
弓长箭 弓长箭 3
北辰 北辰 1
黑旗 黑旗 2
玄冥 玄冥 1
柳叶甲 柳叶甲 1
翠绣青 翠绣青 1
金碧 金碧 1
宝幡 宝幡 1
东震九 东震九 1
青霞 青霞 1
银枣槊 银枣槊 1
白缨素 白缨素 1
光拥素 光拥素 1
巨灵 巨灵 1
红罗宝 红罗宝 1
云弥涧 云弥涧 1
耶律 耶律 1
嘉谋 嘉谋 1
云肩巧 云肩巧 1
小小花 小小花 1
翠袖玉 翠袖玉 1
阴星君 阴星君 1
颜如秋 颜如秋 1
占上风 占上风 1
黄云 黄云 1
青缨宝 青缨宝 1
罗貂星 罗貂星 1
紫冠宝 紫冠宝 1
弓凤箭 弓凤箭 1
左有执 左有执 1
白钺 白钺 1
南辰 南辰 1
紫丝 紫丝 1
天君 天君 1
朱履朝 朱履朝 1
朱服 朱服 1
金童玉女 金童玉女 1
左辅右弼 左辅右弼 1
万象森罗 万象森罗 1
莫测 莫测 1
王景四 王景四 1
北转西 北转西 1
宋军大 宋军大 2
李将军 李将军 1
雷声 雷声 1
文斌 文斌 4
王文斌 王文斌 15
王某 王某 2
施小策 施小策 1
那辽兵 那辽兵 1
何愚 何愚 1
和衣隐 和衣隐 1
紫桂 紫桂 1
世亦稀 世亦稀 1
玄女命 玄女命 1
玉磬音 玉磬音 1
凤冠 凤冠 1
汝能 汝能 1
汝知混 汝知混 1
相生相克 相生相克 1
黄甲 黄甲 1
金克木 金克木 1
水克火 水克火 1
木克土 木克土 1
汝当秘 汝当秘 1
汝宜速 汝宜速 1
严祠特 严祠特 1
玄秘 玄秘 1
梦玄女 梦玄女 1
战大辽 战大辽 5
木青 木青 1
左军阵 左军阵 2
天成 天成 1
芦为笛 芦为笛 1
南风 南风 1
望兀 望兀 1
张清飞 张清飞 1
世豪杰 世豪杰 1
青献 青献 2
莫若 莫若 1
宋营 宋营 1
诸官 诸官 8
言启奏 言启奏 1
许宋 许宋 1
汝勿 汝勿 1
郭月 郭月 1
宣褚坚 宣褚坚 1
耶律辉 耶律辉 2
戎狄之 戎狄之 1
蔡京力 蔡京力 1
云横 云横 1
秦岭 秦岭 1
雪拥蓝 雪拥蓝 1
承宣 承宣 1
雪霁 雪霁 1
马飞报 马飞报 2
元景回 元景回 1
希恩望 希恩望 1
金銮殿 金銮殿 1
莫养 莫养 1
慎勿 慎勿 1
尔其钦 尔其钦 1
行君臣 行君臣 1
燕姬 燕姬 1
戎乐 戎乐 1
胡旋 胡旋 1
汝宜 汝宜 1
采石 采石 1
古佛 古佛 1
燕青射 燕青射 2
韩文 韩文 1
玉泉 玉泉 1
白马寺 白马寺 1
叶叶风 叶叶风 1
金仙 金仙 1
来参禅 来参禅 1
那长老 那长老 1
格清奇 格清奇 1
方广 方广 1
屠城 屠城 1
本寺僧 本寺僧 2
祝赞道 祝赞道 1
宁静 宁静 1
祝赞 祝赞 2
阎浮 阎浮 1
宋江求 宋江求 2
从师 从师 2
明彰 明彰 1
东阙 东阙 1
福寿全 福寿全 1
愚蒙 愚蒙 1
释某 释某 1
汝宜自 汝宜自 1
秋南 秋南 1
梁双燕 梁双燕 1
宣宋江 宣宋江 3
宣诏入 宣诏入 1
多知卿 多知卿 1
宁息 宁息 1
沙塞 沙塞 1
仁育之 仁育之 2
封爵 封爵 1
保义郎 保义郎 1
禄寺 禄寺 1
武英 武英 1
列华 列华 1
满泛马 满泛马 1
金鼎 金鼎 1
承恩沾 承恩沾 1
齐贺 齐贺 2
马回营 马回营 3
来朝贺 来朝贺 1
班朝贺 班朝贺 1
班行礼 班行礼 1
仰观殿 仰观殿 1
贺节 贺节 1
陈桥门 陈桥门 2
胡越 胡越 1
汝诸 汝诸 1
无颜 无颜 1
居世 居世 1
志操 志操 1
秦长脚 秦长脚 1
乐和潜 乐和潜 1
桑家瓦 桑家瓦 2
索拴 索拴 1
关公 关公 1
太尉闻 太尉闻 1
宿太 宿太 1
刘光世 刘光世 13
张招 张招 23
耿二 耿二 5
方腊正 方腊正 3
巧棒 巧棒 1
碧霄 碧霄 1
平夫冠 平夫冠 1
宋改为 宋改为 2
今镇江 今镇江 1
嘉兴 嘉兴 1
吴兴 吴兴 1
吕师囊 吕师囊 14
官守 官守 1
焦二山 焦二山 1
金山寺 金山寺 5
归山 归山 1
浮天雪 浮天雪 1
山裹寺 山裹寺 1
官封 官封 1
沈刚 沈刚 3
潘文得 潘文得 4
徐统 徐统 2
张近仁 张近仁 11
沈泽 沈泽 2
赵毅 赵毅 11
高可立 高可立 14
范畴 范畴 11
黄幡神 黄幡神 1
南兵 南兵 19
焦二 焦二 1
醉拥青 醉拥青 1
山耸龙 山耸龙 1
郭璞 郭璞 1
水淹 水淹 1
石峰 石峰 1
张顺伏 张顺伏 1
陈将士 陈将士 18
吴名成 吴名成 1
吴成 吴成 4
陈益 陈益 8
陈泰 陈泰 8
张顺摇 张顺摇 1
方晓 方晓 1
陈观 陈观 4
叶虞候 叶虞候 2
南军 南军 28
叶贵 叶贵 4
公之意 公之意 1
那壁恩 那壁恩 1
游龙飞 游龙飞 2
金锁子 金锁子 1
陈名益 陈名益 1
相保奏 相保奏 1
司唤 司唤 1
托赖恩 托赖恩 1
相福荫 相福荫 1
冯喜 冯喜 1
司天太监 司天太监 3
浦文英 浦文英 5
冯喜同 冯喜同 1
官沈刚 官沈刚 1
张横献 张横献 1
刘唐献 刘唐献 1
马踏 马踏 1
应星曜 应星曜 2
白羊 白羊 3
邢政 邢政 4
马渡江 马渡江 2
邢政引 邢政引 1
南军阵 南军阵 6
邢政挺 邢政挺 1
宋军阵 宋军阵 4
官望南 官望南 1
丹徒 丹徒 3
计正 计正 1
钱振鹏 钱振鹏 15
钱某 钱某 2
振鹏 振鹏 1
克复 克复 6
吕某 吕某 1
苏二州 苏二州 1
王霸业 王霸业 3
徐宁引 徐宁引 1
安危 安危 1
高二 高二 1
苟图 苟图 1
孟子 孟子 1
秦玉兰 秦玉兰 2
依汝行 依汝行 1
史官 史官 1
高广 高广 1
赵毅守 赵毅守 1
明烛 明烛 1
宋军入 宋军入 2
韩希孟 韩希孟 1
金兀术 金兀术 2
余庆 余庆 3
李韶 李韶 3
韩明 韩明 3
杜敬臣 杜敬臣 3
鲁安 鲁安 3
程胜祖 程胜祖 4
连胜 连胜 2
韩彭 韩彭 2
戴宗往 戴宗往 1
卫忠 卫忠 7
卫忠力 卫忠力 1
王大怒 王大怒 1
张威 张威 4
徐方 徐方 5
郭世广 郭世广 7
邬福 邬福 4
苟正 苟正 2
甄诚 甄诚 6
寒山寺 寒山寺 4
马振 马振 1
鲍旭挺 鲍旭挺 2
福禄 福禄 1
孙立战 孙立战 1
孙立遇 孙立遇 1
徐方举 徐方举 1
李玉 李玉 3
严勇 严勇 1
容俊 容俊 1
吴江 吴江 2
李应领 李应领 1
夏雨 夏雨 1
金蛇游 金蛇游 1
玉洞 玉洞 1
伏骊龙 伏骊龙 1
白鸥飞 白鸥飞 1
扬州人 扬州人 1
柳庄 柳庄 2
倪云 倪云 2
卜青 卜青 2
熊狄成 熊狄成 1
李涉 李涉 1
萧萧 萧萧 2
绿林豪客 绿林豪客 1
费保 费保 26
龙王庙 龙王庙 1
方天定 方天定 30
狄成 狄成 1
花棺彩 花棺彩 1
鱼化龙 鱼化龙 1
宁海军 宁海军 6
伏方腊 伏方腊 2
吴江县 吴江县 1
望秀州 望秀州 1
段恺 段恺 11
马良 马良 1
宝光 宝光 7
石名宝 石名宝 1
来秀州 来秀州 1
柴某 柴某 1
顾爱 顾爱 1
燕青拨 燕青拨 1
吉兆 吉兆 1
弓温 弓温 1
德清 德清 5
通达 通达 2
有诗赞 有诗赞 1
安子青 安子青 1
蓟子成 蓟子成 1
龙翔宫 龙翔宫 1
邓元觉 邓元觉 28
石宝 石宝 48
厉天闰 厉天闰 14
厉天 厉天 4
黄爱 黄爱 5
晁中 晁中 6
汤逢士 汤逢士 3
薛斗南 薛斗南 3
冷恭 冷恭 2
张俭 张俭 9
元兴 元兴 2
姚义 姚义 4
温克让 温克让 10
茅迪 茅迪 4
王仁 王仁 8
徐白 徐白 3
张道原 张道原 4
凤仪 凤仪 6
米泉 米泉 3
贝应夔 贝应夔 3
望奉 望奉 1
孙立四 孙立四 1
和凤仪 和凤仪 1
王仁射 王仁射 1
宋军冲 宋军冲 1
通接忠 通接忠 1
灵隐寺 灵隐寺 2
唐家瓦 唐家瓦 1
钱湖 钱湖 1
宋二国 宋二国 1
比西子 比西子 1
夏宴 夏宴 1
鲜藕池 鲜藕池 1
柳影 柳影 1
寒梅 寒梅 2
红莲 红莲 2
苏公堤 苏公堤 2
林逋宅 林逋宅 1
梅轩 梅轩 1
雷锋塔 雷锋塔 1
萧然 萧然 1
慈门亭 慈门亭 1
晓霞 晓霞 2
山翠蔼 山翠蔼 1
松青萝 松青萝 1
采莲船 采莲船 1
张顺摸 张顺摸 2
伏在水 伏在水 1
天亮 天亮 1
张顺魂 张顺魂 3
白幡 白幡 1
戴宗随 戴宗随 2
戴宗立 戴宗立 1
黄钺 黄钺 1
南征 南征 3
伍相江 伍相江 1
严陵 严陵 1
真祖逖 真祖逖 1
赛张良 赛张良 1
水秀山明 水秀山明 1
相孚 相孚 1
秋云涵 秋云涵 1
孤山 孤山 1
朱桥 朱桥 1
迎醉客 迎醉客 1
黄鸟 黄鸟 1
钱王 钱王 3
高宗 高宗 1
候潮门 候潮门 4
银涛 银涛 1
保叔 保叔 1
鲍旭刀 鲍旭刀 1
吴升 吴升 3
蒋印 蒋印 3
卫亨 卫亨 1
姚义四 姚义四 1
内厉天 内厉天 1
吕方一戟 吕方一戟 1
宝光国 宝光国 11
小僧闻 小僧闻 1
和石宝 和石宝 1
那宝光 那宝光 2
石宝道 石宝道 2
战宝光 战宝光 1
徐白解 徐白解 1
邓飞二 邓飞二 1
石宝引 石宝引 1
石宝军 石宝军 1
凌振便 凌振便 1
石宝那 石宝那 4
望马军 望马军 1
鲍旭早 鲍旭早 1
鲍旭抢 鲍旭抢 1
宋良民 宋良民 1
宋兵分 宋兵分 2
于水府 于水府 1
龙宫 龙宫 1
丛满 丛满 1
张顺傅 张顺傅 1
邵俊 邵俊 1
从江 从江 2
张横曾 张横曾 1
通灵 通灵 1
柴进同 柴进同 1
柯名引 柯名引 2
祖士远 祖士远 10
沈寿 沈寿 2
谭高 谭高 4
桓逸 桓逸 1
娄敏中 娄敏中 11
侍御 侍御 1
孔夫子 孔夫子 1
柴进奏 柴进奏 2
柯引 柯引 7
玄文 玄文 1
碧天 碧天 1
唐虞 唐虞 1
封官 封官 2
云奉尉 云奉尉 3
世少双 世少双 1
高官厚禄 高官厚禄 1
白钦 白钦 11
景德 景德 6
那石宝 那石宝 2
吕方力 吕方力 1
孟康七 孟康七 1
师正 师正 1
马迟 马迟 1
山峻水 山峻水 1
那四龙 那四龙 1
玉爪 玉爪 1
翟源 翟源 2
管乔正 管乔正 1
谢福 谢福 3
和孟康 和孟康 2
白罗衫 白罗衫 1
望下滩 望下滩 1
上宝光 上宝光 1
孤军 孤军 1
星朗 星朗 1
伏在岭 伏在岭 1
古藤 古藤 1
马陵道 马陵道 1
凤坡 凤坡 1
小僧特 小僧特 1
折冲 折冲 1
娄丞相 娄丞相 10
祖丞相 祖丞相 6
夏侯成 夏侯成 14
师同石 师同石 1
关卢 关卢 1
北征 北征 1
赵谭 赵谭 8
伍应星 伍应星 4
白钦引 白钦引 1
石宝便 石宝便 1
宋兵直 宋兵直 1
宣殿 宣殿 1
郑彪 郑彪 18
包道乙 包道乙 9
左道之 左道之 1
玄天混 玄天混 3
兰溪 兰溪 1
郑魔君 郑魔君 17
宋兵战 宋兵战 1
文英 文英 2
解一国 解一国 1
宝杵 宝杵 2
雪夫仇 雪夫仇 1
满耳惟 满耳惟 1
闻千树 闻千树 1
乌犀 乌犀 1
邵名俊 邵名俊 2
夏侯 夏侯 1
樊瑞三 樊瑞三 1
梦中见 梦中见 1
神乃 神乃 1
万松林 万松林 4
梦显 梦显 1
阴灵助 阴灵助 1
岳撼山 岳撼山 1
解之 解之 1
金甲神 金甲神 3
凌振放 凌振放 1
石宝见 石宝见 1
吕方闪 吕方闪 1
乔正 乔正 1
安营 安营 2
古睦 古睦 1
庞万春 庞万春 26
那老僧 那老僧 2
老衲 老衲 1
林透岭 林透岭 1
石叠 石叠 1
藏躲 藏躲 1
任汝何 任汝何 1
柴草堆 柴草堆 1
高玉 高玉 1
王尚书 王尚书 10
庞将军 庞将军 2
雷厉风飞 雷厉风飞 1
宋将欧 宋将欧 1
宋军寨 宋军寨 1
汤隆伏 汤隆伏 1
邹润四 邹润四 1
王寅 王寅 1
杜微 杜微 9
宋兵卢 宋兵卢 2
杜微原 杜微原 1
林护驾 林护驾 1
贺从龙 贺从龙 2
宋军平 宋军平 1
方杰横 方杰横 1
那杜微 那杜微 1
方杰 方杰 12
方杰亦 方杰亦 1
那方杰 那方杰 1
方杰见 方杰见 4
红飞 红飞 1
瑞霭祥 瑞霭祥 1
宰臣班 宰臣班 1
黄罗伞 黄罗伞 1
云肩 云肩 1
金镶宝 金镶宝 1
云根朝 云根朝 1
方杰引 方杰引 1
官九 官九 1
武功 武功 2
云壁奉尉 云壁奉尉 1
金甲锦 金甲锦 1
青骢马 青骢马 1
那柯 那柯 2
柯引奏 柯引奏 1
付诸 付诸 1
李应四 李应四 1
侍近臣 侍近臣 1
宫禁苑 宫禁苑 1
连宫苑 连宫苑 1
苑深宫 苑深宫 2
平天冠 平天冠 4
戴起 戴起 1
谭大怒 谭大怒 1
宋鉴 宋鉴 1
龙楼凤阁 龙楼凤阁 1
轩翠 轩翠 1
金钉 金钉 1
宫煨 宫煨 1
玉阶 玉阶 2
金水河 金水河 1
寿夭 寿夭 1
封官赐 封官赐 1
谢祈 谢祈 1
玉锁 玉锁 1
惠禅师 惠禅师 3
那径山 那径山 1
若燕青 若燕青 1
陈辞 陈辞 1
闻韩信 闻韩信 2
彭越 彭越 2
汉高帝 汉高帝 1
花迎剑珮星 花迎剑珮星 1
侍御史 侍御史 1
伏念臣 伏念臣 1
全忠秉义 全忠秉义 1
天恩 天恩 1
洪休 洪休 1
封为忠 封为忠 1
武郎 武郎 1
封为义 封为义 1
清忠 清忠 1
花阳郡 花阳郡 1
武胜军 武胜军 4
承宣使 承宣使 2
柴进授 柴进授 1
李应授 李应授 2
靖灵 靖灵 1
龙王 龙王 1
宰欢忭 宰欢忭 1
宰马 宰马 1
于龙猛 于龙猛 1
赵二 赵二 1
曹上 曹上 1
宋江奏 宋江奏 7
宾朋 宾朋 1
凌烟 凌烟 1
衣锦尽 衣锦尽 1
蒙圣恩 蒙圣恩 1
崔府君 崔府君 1
勾唤 勾唤 1
岳府灵 岳府灵 1
戴宗纳 戴宗纳 2
赵谭怀 赵谭怀 1
后自寿 后自寿 1
太平军 太平军 1
安童 安童 1
裴宣自 裴宣自 1
金紫 金紫 1
马监 马监 1
宝监 宝监 1
太宗传 太宗传 1
恨小非 恨小非 1
若先 若先 1
立家邦 立家邦 1
若肯明 若肯明 1
上皇抚 上皇抚 1
屈作 屈作 1
惜军 惜军 1
敬之 敬之 1
仰之若 仰之若 1
南征北伐 南征北伐 1
于蓼儿 于蓼儿 2
若想 若想 1
红蓼洼 红蓼洼 1
封树 封树 1
